Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1210410,,6.4,6.75,,,,7.0,7.5,8.25,,,2.4,N1,Ha Tinh
HT1208483,,6.4,4.75,,,,6.5,6.75,8.5,,,3.4,N1,Ha Tinh
HT1210421,,6.4,5.5,5.0,4.5,4.75,,,,,,4.0,N1,Ha Tinh
HT1214560,,6.4,7.5,,,,4.25,5.75,7.75,,,7.0,N1,Ha Tinh
HT1210131,,6.4,7.5,,,,7.0,7.5,8.0,,,3.6,N1,Ha Tinh
HT1216830,,6.4,5.5,4.25,5.25,5.5,,,,,,4.4,N1,Ha Tinh
HT1212311,,6.4,6.75,4.0,6.25,3.5,,,,,,6.2,N1,Ha Tinh
HT1214553,,6.4,5.5,,,,3.0,6.0,8.25,,,3.2,N1,Ha Tinh
HT1212201,,6.4,5.25,,,,4.25,7.0,6.0,,,2.0,N1,Ha Tinh
HT1214547,,6.4,6.25,,,,4.25,5.5,8.0,,,3.6,N1,Ha Tinh
HT1212319,,6.4,4.0,6.25,5.75,5.0,,,,,,5.0,N1,Ha Tinh
HT1212228,,6.4,7.0,,,,6.5,8.25,8.0,,,6.2,N1,Ha Tinh
HT1212271,,6.4,4.25,,,,2.25,5.5,7.5,,,2.2,N1,Ha Tinh
HT1214690,,6.4,6.25,5.0,4.75,5.5,,,,,,2.6,N1,Ha Tinh
HT1214688,,6.4,7.0,,,,5.5,8.25,6.25,,,6.0,N1,Ha Tinh
HT1214596,,6.4,6.75,,,,4.25,7.5,8.5,,,4.2,N1,Ha Tinh
HT1214599,,6.4,7.75,,,,6.75,8.25,7.25,,,2.6,N1,Ha Tinh
HT1214603,,6.4,5.0,,,,3.5,5.75,7.75,,,4.2,N1,Ha Tinh
HT1214687,,6.4,7.75,,,,4.0,5.5,6.0,,,4.4,N1,Ha Tinh
HT1210369,,6.4,7.25,,,,4.0,6.5,6.75,,,2.8,N1,Ha Tinh
HT1212260,,6.4,4.75,,,,3.75,5.75,7.75,,,2.8,N1,Ha Tinh
HT1214671,,6.4,6.0,,,,3.75,6.5,7.0,,,3.6,N1,Ha Tinh
HT1214616,,6.4,8.25,,,,8.75,9.0,8.5,,,3.6,N1,Ha Tinh
HT1214668,,6.4,6.25,,,,3.75,5.25,6.0,,,3.8,N1,Ha Tinh
HT1210356,,6.4,5.75,,,,7.0,8.25,8.5,,,2.2,N1,Ha Tinh
HT1214621,,6.4,6.25,,,,5.75,8.0,7.75,,,4.0,N1,Ha Tinh
HT1214644,,6.4,7.75,,,,5.75,7.5,8.0,,,3.2,N1,Ha Tinh
HT1208449,,6.4,8.25,,,,8.75,7.75,9.25,,,5.4,N1,Ha Tinh
HT1210452,,6.4,4.75,,,,4.0,7.25,8.0,,,2.2,N1,Ha Tinh
HT1208505,,6.4,7.75,,,,8.5,6.5,7.75,,,4.2,N1,Ha Tinh
HT1208506,,6.4,5.25,,,,3.25,6.5,8.25,,,3.0,N1,Ha Tinh
HT1214845,,6.4,7.75,,,,5.25,6.5,8.0,,,4.6,N1,Ha Tinh
HT1212417,,6.4,7.5,,,,8.0,8.5,8.75,,,4.6,N1,Ha Tinh
HT1214873,,6.4,6.75,7.0,5.5,3.25,,,,,,2.6,N1,Ha Tinh
HT1208584,,6.4,6.25,,,,,,,,,7.8,N1,Ha Tinh
HT1210141,,6.4,6.0,,,,6.25,8.0,8.75,,,4.2,N1,Ha Tinh
HT1214398,,6.4,5.5,,,,5.0,7.0,7.75,,,3.4,N1,Ha Tinh
HT1214864,,6.4,7.25,,,,6.0,7.75,9.5,,,4.8,N1,Ha Tinh
HT1214863,,6.4,6.25,,,,4.5,5.5,7.75,,,3.6,N1,Ha Tinh
HT1212126,,6.4,6.5,5.0,4.25,3.75,,,,,,3.4,N1,Ha Tinh
HT1210152,,6.4,6.0,,,,6.0,6.25,8.5,,,4.2,N1,Ha Tinh
HT1216732,,6.4,8.25,,,,7.25,7.0,8.5,,,4.4,N1,Ha Tinh
HT1210551,,6.4,7.0,,,,8.0,7.0,9.0,,,3.6,N1,Ha Tinh
HT1210547,,6.4,5.0,,,,4.0,6.75,7.25,,,3.6,N1,Ha Tinh
HT1216736,,6.4,6.75,7.5,5.75,3.75,,,,,,3.2,N1,Ha Tinh
HT1216742,,6.4,7.25,,,,4.5,7.0,7.75,,,4.0,N1,Ha Tinh
HT1208558,,6.4,5.75,,,,4.25,4.75,6.5,,,3.6,N1,Ha Tinh
HT1214534,,6.4,6.25,,,,3.5,6.75,7.5,,,2.8,N1,Ha Tinh
HT1208556,,6.4,6.25,5.5,5.0,3.75,,,,,,4.8,N1,Ha Tinh
HT1208554,,6.4,5.75,4.75,6.25,5.75,,,,,,4.0,N1,Ha Tinh
HT1210522,,6.4,7.5,,,,4.5,6.0,8.25,,,3.4,N1,Ha Tinh
HT1210181,,6.4,7.75,,,,7.5,6.25,8.75,,,4.8,N1,Ha Tinh
HT1210502,,6.4,5.5,,,,6.25,6.75,6.75,,,4.0,N1,Ha Tinh
HT1216767,,6.4,7.0,,,,2.5,5.5,8.75,,,3.2,N1,Ha Tinh
HT1212351,,6.4,6.0,,,,4.25,6.0,9.25,,,3.8,N1,Ha Tinh
HT1216783,,6.4,6.75,,,,3.5,7.5,7.0,,,5.6,N1,Ha Tinh
HT1216784,,6.4,8.0,,,,5.25,7.5,8.5,,,7.0,N1,Ha Tinh
HT1210483,,6.4,6.5,,,,6.25,8.5,7.5,,,4.6,N1,Ha Tinh
HT1214522,,6.4,7.5,,,,6.75,8.5,8.25,,,3.8,N1,Ha Tinh
HT1214525,,6.4,7.0,,,,5.25,7.0,8.0,,,5.2,N1,Ha Tinh
HT1214790,,6.4,6.75,3.75,5.75,7.75,,,,,,4.2,N1,Ha Tinh
HT1216801,,6.4,6.75,6.25,5.0,4.75,,,,,,3.2,N1,Ha Tinh
HT1215234,,6.4,7.0,,,,6.0,8.5,8.0,,,5.4,N1,Ha Tinh
HT1210749,,6.4,6.25,,,,5.0,6.75,7.5,,,8.6,N1,Ha Tinh
HT1216492,,6.4,7.0,3.75,6.0,3.75,,,,,,4.2,N1,Ha Tinh
HT1211002,,6.4,5.5,,,,4.5,7.75,7.75,,,4.4,N1,Ha Tinh
HT1211040,,6.4,5.75,,,,4.0,7.75,6.0,,,2.8,N1,Ha Tinh
HT1209652,,6.4,5.25,,,,5.0,7.0,9.25,,,3.6,N1,Ha Tinh
HT1213789,,6.4,7.0,7.25,4.0,2.25,,,,,,6.2,N1,Ha Tinh
HT1212784,,6.4,8.0,,,,7.25,7.5,9.0,,,3.6,N1,Ha Tinh
HT1213794,,6.4,5.25,6.0,5.25,4.5,,,,,,2.8,N1,Ha Tinh
HT1208875,,6.4,4.0,,,,3.0,4.0,6.25,,,2.6,N1,Ha Tinh
HT1211019,,6.4,7.0,,,,6.75,7.25,8.75,,,4.6,N1,Ha Tinh
HT1215441,,6.4,5.0,,,,5.5,6.5,7.75,,,3.2,N1,Ha Tinh
HT1208862,,6.4,7.25,,,,3.5,7.0,8.0,,,2.4,N1,Ha Tinh
HT1216404,,6.4,7.25,,,,4.75,5.75,8.0,,,2.8,N1,Ha Tinh
HT1213820,,6.4,6.75,,,,7.0,6.75,8.25,,,4.2,N1,Ha Tinh
HT1213822,,6.4,4.5,,,,4.0,5.5,8.5,,,3.8,N1,Ha Tinh
HT1215429,,6.4,6.5,4.25,5.0,5.25,,,,,,3.2,N1,Ha Tinh
HT1208856,,6.4,7.5,,,,5.0,6.5,7.75,,,4.0,N1,Ha Tinh
HT1216369,,6.4,7.0,,,,4.75,6.5,6.25,,,3.6,N1,Ha Tinh
HT1212748,,6.4,6.75,,,,5.0,5.0,7.5,,,4.0,N1,Ha Tinh
HT1209696,,6.4,7.0,,,,6.0,7.5,7.0,,,4.4,N1,Ha Tinh
HT1209697,,6.4,6.5,,,,7.25,6.0,7.75,,,3.2,N1,Ha Tinh
HT1210994,,6.4,6.75,,,,5.0,6.5,8.25,,,3.4,N1,Ha Tinh
HT1213840,,6.4,7.75,,,,4.25,8.0,8.75,,,5.2,N1,Ha Tinh
HT1213843,,6.4,5.75,,,,6.0,6.25,7.75,,,1.8,N1,Ha Tinh
HT1209702,,6.4,7.0,,,,5.0,6.25,8.5,,,4.4,N1,Ha Tinh
HT1213848,,6.4,6.0,,,,3.0,5.25,7.75,,,7.4,N1,Ha Tinh
HT1208842,,6.4,4.75,5.75,5.25,3.0,,,,,,4.2,N1,Ha Tinh
HT1210979,,6.4,4.5,,,,4.25,4.5,9.25,,,3.4,N1,Ha Tinh
HT1213894,,6.4,5.0,,,,4.5,7.25,8.25,,,3.0,N1,Ha Tinh
HT1213896,,6.4,6.75,,,,6.0,8.0,8.5,,,4.0,N1,Ha Tinh
HT1213899,,6.4,7.5,,,,7.0,8.0,9.25,,,5.4,N1,Ha Tinh
HT1212789,,6.4,6.0,,,,4.25,5.75,,,,,,Ha Tinh
HT1211817,,6.4,6.25,5.5,4.5,4.25,,,,,,4.0,N1,Ha Tinh
HT1209742,,6.4,6.0,,,,2.5,6.25,7.5,,,4.2,N1,Ha Tinh
HT1211103,,6.4,6.75,,,,7.0,7.5,9.0,,,6.2,N1,Ha Tinh
HT1208983,,6.4,5.0,,,,5.5,7.5,8.5,,,3.8,N1,Ha Tinh
HT1215568,,6.4,5.75,5.5,5.0,5.25,,,,,,3.2,N1,Ha Tinh
HT1211745,,6.4,6.25,5.25,3.75,5.5,,,,,,4.6,N1,Ha Tinh
HT1211136,,6.4,6.75,,,,4.25,6.0,7.5,,,3.2,N1,Ha Tinh
HT1213659,,6.4,6.5,6.25,3.25,4.0,,,,,,6.4,N1,Ha Tinh
HT1211130,,6.4,6.25,3.75,4.25,4.75,,,,,,2.4,N1,Ha Tinh
HT1213665,,6.4,7.0,,,,4.25,6.75,8.5,,,3.6,N1,Ha Tinh
HT1216285,,6.4,7.0,,,,6.25,7.5,8.0,,,3.2,N1,Ha Tinh
HT1211763,,6.4,7.25,,,,7.0,6.25,9.0,,,4.8,N1,Ha Tinh
HT1215550,,6.4,5.0,5.25,6.0,5.5,,,,,,3.2,N1,Ha Tinh
HT1213691,,6.4,7.75,,,,4.25,7.0,7.25,,,7.6,N1,Ha Tinh
HT1211107,,6.4,6.0,,,,5.25,6.75,7.25,,,5.0,N1,Ha Tinh
HT1213697,,6.4,6.5,,,,7.0,7.25,8.5,,,4.6,N1,Ha Tinh
HT1216303,,6.4,4.75,6.25,7.0,2.5,,,,,,3.2,N1,Ha Tinh
HT1216367,,6.4,6.0,,,,4.25,6.75,7.25,,,8.0,N1,Ha Tinh
HT1213709,,6.4,7.5,,,,6.75,7.5,8.0,,,3.4,N1,Ha Tinh
HT1215545,,6.4,6.0,6.5,3.25,4.5,,,,,,4.8,N1,Ha Tinh
HT1213713,,6.4,5.5,,,,3.5,5.0,7.75,,,3.4,N1,Ha Tinh
HT1216311,,6.4,7.0,,,,3.0,5.75,8.0,,,5.4,N1,Ha Tinh
HT1213716,,6.4,6.0,5.75,5.25,3.75,,,,,,3.8,N1,Ha Tinh
HT1211783,,6.4,6.25,4.75,6.0,5.0,,,,,,4.4,N1,Ha Tinh
HT1216325,,6.4,7.0,,,,6.0,6.75,7.5,,,4.8,N1,Ha Tinh
HT1212825,,6.4,6.5,,,,3.75,7.5,8.5,,,6.4,N1,Ha Tinh
HT1215497,,6.4,6.0,,,,4.75,5.5,8.0,,,5.0,N1,Ha Tinh
HT1211063,,6.4,6.5,,,,4.5,5.75,8.25,,,4.6,N1,Ha Tinh
HT1212803,,6.4,8.25,,,,8.5,8.25,9.75,,,5.8,N1,Ha Tinh
HT1212800,,6.4,6.25,,,,4.75,7.0,8.25,,,3.6,N1,Ha Tinh
HT1211811,,6.4,5.75,4.5,3.25,3.75,,,,,,2.8,N1,Ha Tinh
HT1210954,,6.4,6.0,,,,5.5,8.0,7.0,,,3.0,N1,Ha Tinh
HT1215448,,6.4,7.25,,,,4.0,7.25,9.0,,,3.4,N1,Ha Tinh
HT1209827,,6.4,5.25,,,,6.0,7.5,8.0,,,2.4,N1,Ha Tinh
HT1215338,,6.4,6.25,,,,4.5,6.75,7.75,,,3.0,N1,Ha Tinh
HT1216447,,6.4,5.25,6.5,6.0,3.75,,,,,,2.8,N1,Ha Tinh
HT1208804,,6.4,7.75,,,,6.5,6.5,7.25,,,7.2,N1,Ha Tinh
HT1212646,,6.4,7.0,,,,5.5,8.5,9.0,,,5.8,N1,Ha Tinh
HT1210884,,6.4,6.0,,,,4.0,6.0,7.25,,,3.6,N1,Ha Tinh
HT1208802,,6.4,5.5,,,,3.25,7.25,8.25,,,3.4,N1,Ha Tinh
HT1209782,,6.4,6.5,,,,4.0,6.5,7.75,,,2.4,N1,Ha Tinh
HT1211926,,6.4,5.75,3.75,4.0,5.5,,,,,,4.4,N1,Ha Tinh
HT1213933,,6.4,5.75,5.25,5.75,4.75,,,,,,3.6,N1,Ha Tinh
HT1215254,,6.4,6.5,,,,3.5,5.0,7.0,,,2.6,N1,Ha Tinh
HT1211921,,6.4,7.0,,,,5.75,8.0,7.25,,,5.6,N1,Ha Tinh
HT1214010,,6.4,6.5,,,,4.75,5.25,8.25,,,4.2,N1,Ha Tinh
HT1209774,,6.4,7.0,,,,5.0,7.75,7.0,,,2.4,N1,Ha Tinh
HT1212689,,6.4,6.25,,,,4.25,6.0,6.25,,,5.4,N1,Ha Tinh
HT1213955,,6.4,6.5,,,,7.5,7.25,8.5,,,4.4,N1,Ha Tinh
HT1212666,,6.4,6.0,,,,3.5,6.25,7.5,,,1.8,N1,Ha Tinh
HT1212674,,6.4,6.75,,,,4.5,8.0,8.5,,,3.0,N1,Ha Tinh
HT1215238,,6.4,6.75,,,,3.25,7.0,9.0,,,3.0,N1,Ha Tinh
HT1215237,,6.4,6.5,,,,4.5,8.0,8.75,,,5.6,N1,Ha Tinh
HT1215368,,6.4,6.5,,,,5.5,7.5,7.25,,,5.0,N1,Ha Tinh
HT1208828,,6.4,6.25,4.25,5.5,5.25,,,,,,2.8,N1,Ha Tinh
HT1215278,,6.4,5.0,,,,4.0,6.25,8.5,,,4.4,N1,Ha Tinh
HT1211879,,6.4,5.5,,,,4.0,7.0,7.75,,,2.0,N1,Ha Tinh
HT1212160,,6.2,8.5,,,,7.0,7.75,8.75,,,4.4,N1,Ha Tinh
HT1216052,,6.2,6.25,,,,7.75,7.0,8.75,,,4.2,N1,Ha Tinh
HT1208903,,6.2,6.5,,,,4.5,9.0,8.5,,,4.0,N1,Ha Tinh
HT1216306,,6.2,7.5,,,,5.0,6.5,6.75,,,3.4,N1,Ha Tinh
HT1208533,,6.2,5.75,3.0,4.0,3.5,,,,,,5.0,N1,Ha Tinh
HT1209066,,6.2,6.25,,,,4.5,6.5,8.75,,,2.4,N1,Ha Tinh
HT1208493,,6.2,4.75,,,,4.0,4.75,7.5,,,3.0,N1,Ha Tinh
HT1216559,,6.2,7.0,,,,5.5,6.0,8.25,,,3.8,N1,Ha Tinh
HT1212607,,6.2,7.25,,,,4.25,7.0,8.25,,,4.6,N1,Ha Tinh
HT1208529,,6.2,7.5,,,,3.5,8.25,9.0,,,3.4,N1,Ha Tinh
HT1208942,,6.2,8.0,,,,6.75,7.0,7.75,,,3.6,N1,Ha Tinh
HT1216059,,6.2,6.0,,,,4.75,6.5,8.25,,,2.8,N1,Ha Tinh
HT1208771,,6.2,6.75,,,,3.0,5.25,7.75,,,3.6,N1,Ha Tinh
HT1212980,,6.2,5.75,,,,1.75,6.75,7.25,,,2.8,N1,Ha Tinh
HT1209167,,6.2,6.25,,,,4.0,7.5,7.0,,,4.4,N1,Ha Tinh
HT1212602,,6.2,7.25,,,,7.75,9.25,9.0,,,6.0,N1,Ha Tinh
HT1209165,,6.2,5.5,5.75,5.75,3.75,,,,,,3.2,N1,Ha Tinh
HT1212601,,6.2,7.5,5.25,4.75,3.0,,,,,,2.6,N1,Ha Tinh
HT1208522,,6.2,5.75,,,,4.75,5.75,7.5,,,3.2,N1,Ha Tinh
HT1212330,,6.2,6.5,,,,2.5,6.5,7.0,,,3.0,N1,Ha Tinh
HT1216350,,6.2,6.25,,,,6.25,8.0,9.0,,,3.8,N1,Ha Tinh
HT1216338,,6.2,6.67,6.5,5.25,3.5,,,,,,2.6,N1,Ha Tinh
HT1212186,,6.2,6.5,,,,5.0,6.25,6.5,,,3.4,N1,Ha Tinh
HT1211548,,6.2,6.25,,,,3.75,5.75,6.0,,,2.8,N1,Ha Tinh
HT1216241,,6.2,5.25,,,,3.25,5.25,8.0,,,3.8,N1,Ha Tinh
HT1212828,,6.2,6.5,,,,4.5,6.75,8.5,,,3.8,N1,Ha Tinh
HT1213139,,6.2,6.5,,,,5.25,7.0,7.75,,,4.4,N1,Ha Tinh
HT1209041,,6.2,6.75,5.75,4.75,4.5,,,,,,3.2,N1,Ha Tinh
HT1211915,,6.2,6.25,,,,3.25,5.0,7.75,,,3.8,N1,Ha Tinh
HT1212642,,6.2,8.25,,,,4.75,8.0,7.75,,,4.2,N1,Ha Tinh
HT1212856,,6.2,5.25,,,,5.5,6.25,7.0,,,3.4,N1,Ha Tinh
HT1213157,,6.2,6.5,,,,7.0,6.75,8.75,,,3.8,N1,Ha Tinh
HT1213163,,6.2,6.5,,,,7.5,6.0,9.0,,,4.0,N1,Ha Tinh
HT1216278,,6.2,7.75,,,,5.0,7.75,7.75,,,3.2,N1,Ha Tinh
HT1216864,,6.2,6.0,,,,5.5,6.5,8.75,,,4.0,N1,Ha Tinh
HT1216866,,6.2,6.5,,,,5.5,6.5,7.5,,,2.0,N1,Ha Tinh
HT1212866,,6.2,4.75,,,,4.75,7.5,8.0,,,5.4,N1,Ha Tinh
HT1211723,,6.2,6.5,,,,8.0,8.5,9.0,,,3.8,N1,Ha Tinh
HT1216270,,6.2,6.75,5.5,5.0,4.25,,,,,,3.6,N1,Ha Tinh
HT1211942,,6.2,7.0,6.0,4.75,5.0,,,,,,2.8,N1,Ha Tinh
HT1216157,,6.2,3.75,,,,4.5,7.0,6.75,,,2.2,N1,Ha Tinh
HT1216876,,6.2,4.75,3.25,6.75,2.5,,,,,,5.4,N1,Ha Tinh
HT1216516,,6.2,6.5,5.75,4.75,4.0,,,,,,4.0,N1,Ha Tinh
HT1211939,,6.2,6.25,,,,3.0,5.5,6.25,,,3.0,N1,Ha Tinh
HT1208963,,6.2,6.5,,,,4.0,7.5,8.0,,,5.0,N1,Ha Tinh
HT1213153,,6.2,6.0,,,,4.75,5.75,8.0,,,3.8,N1,Ha Tinh
HT1211638,,6.2,7.5,,,,3.5,6.75,6.75,,,4.8,N1,Ha Tinh
HT1212268,,6.2,6.75,,,,7.0,7.75,7.75,,,4.2,N1,Ha Tinh
HT1211764,,6.2,,4.0,4.5,,,,,,,,,Ha Tinh
HT1212234,,6.2,6.75,,,,7.25,8.0,9.25,,,4.2,N1,Ha Tinh
HT1211767,,6.2,5.75,,,,3.25,7.75,7.25,,,2.4,N1,Ha Tinh
HT1216292,,6.2,7.25,,,,5.5,7.0,8.5,,,4.4,N1,Ha Tinh
HT1209187,,6.2,6.25,,,,7.0,7.25,7.25,,,4.8,N1,Ha Tinh
HT1216846,,6.2,5.75,,,,5.5,8.0,8.25,,,3.8,N1,Ha Tinh
HT1216840,,6.2,6.25,,,,5.5,8.0,7.75,,,4.4,N1,Ha Tinh
HT1213148,,6.2,6.5,,,,6.25,7.25,9.0,,,7.8,N1,Ha Tinh
HT1216560,,6.2,6.5,,,,2.5,6.25,7.75,,,2.6,N1,Ha Tinh
HT1216835,,6.2,6.25,,,,6.25,7.0,8.25,,,4.2,N1,Ha Tinh
HT1216834,,6.2,6.25,,,,6.5,7.5,8.75,,,3.8,N1,Ha Tinh
HT1212898,,6.2,7.75,,,,7.5,8.5,8.25,,,3.2,N1,Ha Tinh
HT1208490,,6.2,7.25,,,,3.5,6.5,6.5,,,3.2,N1,Ha Tinh
HT1208898,,6.2,6.5,,,,4.25,7.5,7.5,,,2.6,N1,Ha Tinh
HT1212361,,6.2,6.0,,,,4.0,7.25,8.0,,,4.0,N1,Ha Tinh
HT1209159,,6.2,5.5,,,,4.0,6.25,7.5,,,2.6,N1,Ha Tinh
HT1212102,,6.2,7.5,,,,4.25,6.5,7.0,,,2.6,N1,Ha Tinh
HT1212530,,6.2,6.0,,,,3.75,6.5,8.75,,,3.8,N1,Ha Tinh
HT1216625,,6.2,6.25,,,,8.0,8.25,8.5,,,2.6,N1,Ha Tinh
HT1212094,,6.2,4.75,,,,4.5,7.5,8.75,,,4.2,N1,Ha Tinh
HT1216710,,6.2,6.25,,,,7.0,7.25,8.25,,,2.4,N1,Ha Tinh
HT1212440,,6.2,7.0,,,,3.0,6.75,6.75,,,2.8,N1,Ha Tinh
HT1208603,,6.2,8.0,,,,6.0,7.75,8.25,,,7.8,N1,Ha Tinh
HT1212537,,6.2,5.25,5.5,4.5,5.5,,,,,,2.4,N1,Ha Tinh
HT1212747,,6.2,6.75,,,,5.0,6.25,7.0,,,3.6,N1,Ha Tinh
HT1209089,,6.2,7.25,5.25,5.25,4.25,4.0,5.25,8.0,,,4.8,N1,Ha Tinh
HT1212105,,6.2,4.75,,,,4.0,5.5,7.75,,,4.0,N1,Ha Tinh
HT1211586,,6.2,7.5,,,,6.5,8.5,7.75,,,5.2,N1,Ha Tinh
HT1212973,,6.2,4.75,3.5,5.0,6.5,,,,,,2.6,N1,Ha Tinh
HT1208801,,6.2,6.25,,,,3.25,6.0,8.25,,,5.2,N1,Ha Tinh
HT1209082,,6.2,6.25,,,,4.25,6.0,6.25,,,6.8,N1,Ha Tinh
HT1209029,,6.2,7.25,,,,5.0,6.75,6.5,,,2.0,N1,Ha Tinh
HT1211679,,6.2,5.75,,,,3.75,6.5,7.75,,,2.6,N1,Ha Tinh
HT1213076,,6.2,5.0,,,,4.0,6.25,7.75,,,2.0,N1,Ha Tinh
HT1208628,,6.2,6.0,5.25,5.5,5.0,,,,,,4.8,N1,Ha Tinh
HT1209108,,6.2,7.25,,,,5.0,6.25,7.5,,,4.8,N1,Ha Tinh
HT1212489,,6.2,6.5,,,,5.0,5.5,8.25,,,5.0,N1,Ha Tinh
HT1216111,,6.2,7.5,,,,3.75,7.25,7.25,,,3.8,N1,Ha Tinh
HT1208820,,6.2,6.5,,,,4.25,6.25,7.75,,,3.2,N1,Ha Tinh
HT1212729,,6.2,6.5,,,,4.25,5.5,6.5,,,2.4,N1,Ha Tinh
HT1211861,,6.2,7.75,,,,6.0,5.75,8.25,,,5.0,N1,Ha Tinh
HT1208840,,6.2,5.0,,,,6.5,7.75,,,,,,Ha Tinh
HT1212076,,6.2,6.0,,,,6.0,7.0,7.5,,,4.6,N1,Ha Tinh
HT1212736,,6.2,7.25,4.75,5.75,3.25,,,,,,3.0,N1,Ha Tinh
HT1216433,,6.2,6.75,,,,4.0,5.5,8.5,,,3.0,N1,Ha Tinh
HT1216106,,6.2,7.75,,,,3.75,6.25,8.25,,,4.6,N1,Ha Tinh
HT1211878,,6.2,5.5,,,,3.75,6.25,8.25,,,4.6,N1,Ha Tinh
HT1211596,,6.2,8.0,,,,5.75,7.25,8.5,,,9.4,N1,Ha Tinh
HT1212972,,6.2,6.5,,,,5.0,4.25,7.5,,,5.4,N1,Ha Tinh
HT1216724,,6.2,7.25,,,,6.0,6.0,7.0,,,3.2,N1,Ha Tinh
HT1212695,,6.2,6.0,,,,6.0,7.5,8.75,,,4.6,N1,Ha Tinh
HT1211552,,6.2,7.0,,,,5.25,6.0,7.25,,,4.2,N1,Ha Tinh
HT1208894,,6.2,7.5,,,,6.5,8.5,7.5,,,3.0,N1,Ha Tinh
HT1216572,,6.2,6.25,6.25,5.75,5.25,,,,,,4.0,N1,Ha Tinh
HT1208564,,6.2,5.5,,,,6.25,5.5,7.75,,,5.2,N1,Ha Tinh
HT1208559,,6.2,5.25,4.75,6.5,4.0,,,,,,3.4,N1,Ha Tinh
HT1213116,,6.2,6.0,5.75,5.25,7.25,,,,,,4.0,N1,Ha Tinh
HT1212672,,6.2,8.0,,,,6.25,7.5,7.75,,,6.2,N1,Ha Tinh
HT1216479,,6.2,7.0,6.25,2.5,4.0,,,,,,3.0,N1,Ha Tinh
HT1216074,,6.2,7.0,,,,5.75,6.25,8.5,,,3.0,N1,Ha Tinh
HT1208569,,6.2,8.0,,,,6.25,8.25,7.25,,,3.2,N1,Ha Tinh
HT1212364,,6.2,6.5,,,,8.25,9.0,9.0,,,2.6,N1,Ha Tinh
HT1209067,,6.2,7.75,,,,4.75,7.25,7.5,,,4.6,N1,Ha Tinh
HT1211609,,6.2,3.5,,,,6.0,7.5,8.5,,,3.4,N1,Ha Tinh
HT1212798,,6.2,5.75,,,,4.75,6.0,7.5,,,2.0,N1,Ha Tinh
HT1216765,,6.2,5.75,,,,4.0,5.0,8.5,,,2.0,N1,Ha Tinh
HT1213017,,6.2,5.5,,,,4.75,5.5,9.25,,,2.4,N1,Ha Tinh
HT1208884,,6.2,7.5,,,,4.25,6.75,7.0,,,3.8,N1,Ha Tinh
HT1208571,,6.2,5.0,,,,4.5,,,,,,,Ha Tinh
HT1216389,,6.2,7.5,,,,4.25,6.75,8.75,,,6.2,N1,Ha Tinh
HT1211832,,6.2,6.0,,,,4.75,6.0,6.25,,,3.8,N1,Ha Tinh
HT1216503,,6.2,6.5,,,,5.75,6.75,8.5,,,5.2,N1,Ha Tinh
HT1216143,,6.2,6.75,,,,6.5,6.25,6.25,,,7.6,N1,Ha Tinh
HT1211835,,6.2,6.0,5.25,3.5,4.5,,,,,,4.8,N1,Ha Tinh
HT1212122,,6.2,7.25,,,,5.0,6.75,8.75,,,3.0,N1,Ha Tinh
HT1212765,,6.2,5.5,,,,4.25,8.25,7.5,,,3.6,N1,Ha Tinh
HT1216730,,6.2,6.0,,,,3.25,7.25,8.25,,,3.0,N1,Ha Tinh
HT1208691,,6.2,5.0,,,,6.0,7.5,8.0,,,2.8,N1,Ha Tinh
HT1208781,,6.2,8.5,,,,9.0,8.75,7.5,,,3.0,N1,Ha Tinh
HT1212933,,6.2,5.25,,,,3.0,6.0,7.0,,,3.0,N1,Ha Tinh
HT1209133,,6.2,6.0,7.0,6.75,4.25,,,,,,3.8,N1,Ha Tinh
HT1212583,,6.2,6.5,,,,6.5,7.25,9.0,,,4.4,N1,Ha Tinh
HT1212391,,6.2,4.5,6.0,6.25,5.25,,,,,,3.2,N1,Ha Tinh
HT1209140,,6.2,6.5,,,,5.0,5.25,8.25,,,3.0,N1,Ha Tinh
HT1212389,,6.2,4.25,4.25,5.75,4.25,,,,,,4.0,N1,Ha Tinh
HT1209199,,6.2,5.5,,,,5.25,7.5,6.75,,,3.8,N1,Ha Tinh
HT1209403,,6.2,6.75,,,,4.5,6.0,8.75,,,6.2,N1,Ha Tinh
HT1209760,,6.2,6.5,,,,4.0,7.5,8.0,,,4.0,N1,Ha Tinh
HT1213875,,6.2,6.75,,,,3.0,7.5,8.75,,,2.8,N1,Ha Tinh
HT1210925,,6.2,6.75,,,,4.0,4.0,,,,,,Ha Tinh
HT1215334,,6.2,6.25,,,,3.25,6.5,8.25,,,3.4,N1,Ha Tinh
HT1209762,,6.2,6.25,5.5,5.75,2.5,,,,,,3.8,N1,Ha Tinh
HT1209761,,6.2,6.25,,,,6.0,7.5,7.25,,,4.4,N1,Ha Tinh
HT1210941,,6.2,5.0,,,,2.5,6.5,7.5,,,2.6,N1,Ha Tinh
HT1210947,,6.2,7.5,,,,4.25,7.0,7.75,,,6.0,N1,Ha Tinh
HT1213906,,6.2,6.5,,,,4.5,6.0,8.0,,,3.0,N1,Ha Tinh
