Số Báo Danh, Họ và Tên, Toán, Ngữ Văn, Vật Lý, Hóa Học, Sinh Học, Lịch Sử, Địa Lý, GDCD, KHTN, KHXH, Ngoại Ngữ, Ghi Chú, Tỉnh
HT1202248,,6.6,5.75,,,,3.25,5.5,8.75,,,2.8,N1,Ha Tinh
HT1201154,,6.6,6.0,,,,4.25,5.5,6.0,,,3.8,N1,Ha Tinh
HT1202047,,6.6,5.5,5.0,6.75,3.75,,,,,,4.0,N1,Ha Tinh
HT1201815,,6.6,6.25,,,,5.0,6.75,6.25,,,1.4,N1,Ha Tinh
HT1201580,,6.6,6.0,,,,6.5,6.75,8.5,,,3.8,N1,Ha Tinh
HT1202196,,6.6,,4.0,5.25,5.75,,,,,,,,Ha Tinh
HT1202192,,6.6,6.5,,,,4.75,6.0,8.75,,,4.8,N1,Ha Tinh
HT1202442,,6.6,6.0,,,,3.5,6.25,9.5,,,4.2,N1,Ha Tinh
HT1201357,,6.6,5.5,,,,5.75,6.25,7.5,,,3.4,N1,Ha Tinh
HT1202005,,6.6,5.25,7.0,4.0,4.75,,,,,,9.6,N1,Ha Tinh
HT1202010,,6.6,6.25,,,,6.0,6.75,8.5,,,5.6,N1,Ha Tinh
HT1202581,,6.6,7.5,,,,7.75,9.0,8.25,,,3.2,N1,Ha Tinh
HT1202434,,6.6,5.75,5.5,4.0,2.5,,,,,,3.0,N1,Ha Tinh
HT1202478,,6.6,8.0,,,,6.5,6.75,8.75,,,5.6,N1,Ha Tinh
HT1201750,,6.6,5.0,5.25,4.75,4.75,,,,,,3.0,N1,Ha Tinh
HT1201353,,6.6,4.0,5.0,6.0,3.5,,,,,,5.4,N1,Ha Tinh
HT1202462,,6.6,7.5,,,,3.25,6.75,7.5,,,4.0,N1,Ha Tinh
HT1200766,,6.6,6.5,4.25,5.75,5.0,2.5,3.0,5.0,,,4.2,N1,Ha Tinh
HT1200712,,6.6,7.0,7.0,6.5,5.5,,,,,,7.0,N1,Ha Tinh
HT1201810,,6.6,7.0,,,,5.0,6.5,8.5,,,3.2,N1,Ha Tinh
HT1201402,,6.6,4.25,,,,6.5,7.0,8.25,,,2.6,N1,Ha Tinh
HT1202242,,6.6,7.5,,,,4.25,6.5,9.0,,,3.8,N1,Ha Tinh
HT1202299,,6.6,6.0,,,,3.5,5.25,7.5,,,3.8,N1,Ha Tinh
HT1201484,,6.6,3.25,,,,2.0,6.0,,,,,,Ha Tinh
HT1201567,,6.6,6.5,6.75,6.5,7.75,,,,,,3.2,N1,Ha Tinh
HT1201436,,6.6,7.0,,,,6.25,8.0,9.0,,,5.4,N1,Ha Tinh
HT1201503,,6.6,5.0,5.5,5.5,3.75,,,,,,5.0,N1,Ha Tinh
HT1202540,,6.6,6.25,6.75,5.75,4.0,,,,,,7.0,N1,Ha Tinh
HT1201933,,6.6,7.75,,,,8.75,8.75,9.0,,,4.4,N1,Ha Tinh
HT1201893,,6.6,7.5,,,,5.75,6.5,8.25,,,3.8,N1,Ha Tinh
HT1201965,,6.6,6.75,,,,3.25,6.0,7.0,,,6.8,N1,Ha Tinh
HT1202622,,6.6,4.0,,,,5.25,6.25,7.75,,,2.6,N1,Ha Tinh
HT1201617,,6.6,6.5,7.0,5.25,4.5,,,,,,3.2,N1,Ha Tinh
HT1202524,,6.6,5.5,3.75,4.75,5.0,,,,,,3.4,N1,Ha Tinh
HT1202638,,6.6,6.0,5.5,6.75,4.5,,,,,,5.2,N1,Ha Tinh
HT1200869,,6.6,7.0,,,,3.75,6.75,9.0,,,7.4,N1,Ha Tinh
HT1200748,,6.6,5.75,,,,4.5,7.0,9.25,,,3.8,N1,Ha Tinh
HT1207382,,6.4,4.5,6.25,5.5,4.25,,,,,,3.2,N1,Ha Tinh
HT1207412,,6.4,7.25,,,,4.0,6.25,7.75,,,4.6,N1,Ha Tinh
HT1205847,,6.4,7.0,,,,6.75,7.0,8.25,,,2.4,N1,Ha Tinh
HT1208247,,6.4,4.25,,,,2.5,5.75,8.25,,,2.8,N1,Ha Tinh
HT1200151,,6.4,6.5,,,,4.0,7.5,8.0,,,5.0,N1,Ha Tinh
HT1201860,,6.4,7.75,,,,7.25,7.25,9.0,,,3.8,N1,Ha Tinh
HT1206339,,6.4,6.75,,,,3.75,7.25,8.5,,,2.4,N1,Ha Tinh
HT1200676,,6.4,7.75,,,,7.25,8.75,9.25,,,4.2,N1,Ha Tinh
HT1208241,,6.4,6.0,,,,6.25,8.75,8.0,,,3.0,N1,Ha Tinh
HT1204389,,6.4,7.0,5.75,5.75,3.25,,,,,,2.4,N1,Ha Tinh
HT1207383,,6.4,6.0,3.5,5.0,3.5,,,,,,2.8,N1,Ha Tinh
HT1201772,,6.4,7.25,,,,6.0,7.25,9.0,,,4.6,N1,Ha Tinh
HT1202458,,6.4,7.75,,,,6.5,7.0,8.75,,,4.2,N1,Ha Tinh
HT1202471,,6.4,7.25,,,,3.0,5.25,5.75,,,3.6,N1,Ha Tinh
HT1201925,,6.4,5.0,,,,3.25,5.25,7.0,,,2.4,N1,Ha Tinh
HT1200447,,6.4,6.0,7.25,5.75,3.5,,,,,,3.0,N1,Ha Tinh
HT1205153,,6.4,7.25,,,,6.75,,,,,,,Ha Tinh
HT1201660,,6.4,5.75,5.75,4.25,3.75,,,,,,3.8,N1,Ha Tinh
HT1207399,,6.4,7.5,,,,4.25,7.75,9.0,,,8.2,N1,Ha Tinh
HT1205564,,6.4,5.25,3.0,5.5,2.5,,,,,,4.2,N1,Ha Tinh
HT1206643,,6.4,5.25,,,,5.5,6.75,5.75,,,1.4,N1,Ha Tinh
HT1206116,,6.4,4.5,,,,4.75,6.0,7.5,,,2.0,N1,Ha Tinh
HT1202924,,6.4,6.5,,,,5.0,6.75,8.25,,,2.6,N1,Ha Tinh
HT1204036,,6.4,5.75,,,,4.25,6.75,8.25,,,5.8,N1,Ha Tinh
HT1201121,,6.4,3.75,,,,4.5,6.5,7.5,,,2.8,N1,Ha Tinh
HT1202925,,6.4,5.5,,,,5.0,7.25,8.25,,,3.8,N1,Ha Tinh
HT1206645,,6.4,5.5,,,,6.0,7.25,8.25,,,3.8,N1,Ha Tinh
HT1204405,,6.4,5.75,6.75,5.0,3.0,,,,,,3.8,N1,Ha Tinh
HT1205830,,6.4,6.25,4.25,3.25,3.25,,,,,,4.4,N1,Ha Tinh
HT1203174,,6.4,6.75,,,,5.5,7.25,8.75,,,2.8,N1,Ha Tinh
HT1204971,,6.4,7.0,,,,5.75,5.75,7.5,,,3.8,N1,Ha Tinh
HT1205570,,6.4,4.5,,,,3.5,6.5,6.5,,,4.4,N1,Ha Tinh
HT1208090,,6.4,5.25,5.25,6.0,4.0,,,,,,4.4,N1,Ha Tinh
HT1201200,,6.4,6.0,,,,2.5,7.25,7.25,,,3.0,N1,Ha Tinh
HT1207442,,6.4,7.25,,,,4.75,6.25,8.5,,,4.2,N1,Ha Tinh
HT1207217,,6.4,6.0,,,,4.0,6.5,7.0,,,1.4,N1,Ha Tinh
HT1201133,,6.4,6.0,5.5,6.0,4.5,,,,,,3.8,N1,Ha Tinh
HT1204081,,6.4,5.5,6.0,6.25,4.75,,,,,,3.2,N1,Ha Tinh
HT1202937,,6.4,8.5,,,,8.0,8.25,9.25,,,3.8,N1,Ha Tinh
HT1205261,,6.4,6.75,,,,5.5,6.5,9.25,,,7.4,N1,Ha Tinh
HT1207434,,6.4,5.75,,,,7.75,8.25,9.75,,,5.2,N1,Ha Tinh
HT1207235,,6.4,6.25,,,,6.75,8.0,8.75,,,5.6,N1,Ha Tinh
HT1205270,,6.4,7.5,,,,5.0,7.0,8.75,,,2.0,N1,Ha Tinh
HT1204926,,6.4,6.75,,,,3.0,6.0,6.75,,,2.8,N1,Ha Tinh
HT1200570,,6.4,5.75,,,,6.25,7.0,8.0,,,3.2,N1,Ha Tinh
HT1201195,,6.4,7.75,,,,4.5,6.0,7.75,,,7.6,N1,Ha Tinh
HT1204245,,6.4,5.5,,,,5.5,6.5,7.0,,,3.0,N1,Ha Tinh
HT1202093,,6.4,6.5,6.5,6.0,4.25,,,,,,3.4,N1,Ha Tinh
HT1201190,,6.4,7.25,,,,5.25,5.75,7.25,,,5.4,N1,Ha Tinh
HT1206620,,6.4,6.5,,,,2.25,6.0,5.5,,,4.6,N1,Ha Tinh
HT1203037,,6.4,5.5,,,,2.5,4.5,7.0,,,4.4,N1,Ha Tinh
HT1208216,,6.4,5.0,,,,3.0,5.75,7.25,,,3.0,N1,Ha Tinh
HT1207312,,6.4,6.0,,,,7.5,8.5,7.0,,,4.2,N1,Ha Tinh
HT1207270,,6.4,5.75,7.5,4.75,4.25,,,,,,3.2,N1,Ha Tinh
HT1205518,,6.4,6.75,,,,5.25,5.75,8.75,,,4.4,N1,Ha Tinh
HT1203026,,6.4,5.0,,,,4.75,6.25,8.0,,,2.4,N1,Ha Tinh
HT1202991,,6.4,4.0,,,,3.75,4.5,7.75,,,3.2,N1,Ha Tinh
HT1201765,,6.4,5.0,,,,4.5,6.25,8.25,,,2.0,N1,Ha Tinh
HT1207302,,6.4,5.5,,,,3.75,6.25,8.25,,,1.8,N1,Ha Tinh
HT1200893,,6.4,5.75,,,,5.75,6.25,7.0,,,3.0,N1,Ha Tinh
HT1206088,,6.4,6.75,,,,2.75,6.25,6.25,,,4.8,N1,Ha Tinh
HT1207274,,6.4,5.25,,,,4.0,4.75,7.75,,,2.6,N1,Ha Tinh
HT1201177,,6.4,7.25,,,,3.0,5.75,7.25,,,7.6,N1,Ha Tinh
HT1201653,,6.4,6.5,,,,3.0,4.5,8.0,,,3.4,N1,Ha Tinh
HT1201179,,6.4,5.5,,,,4.75,7.25,7.75,,,3.8,N1,Ha Tinh
HT1203008,,6.4,6.0,,,,6.25,7.25,9.0,,,3.4,N1,Ha Tinh
HT1205178,,6.4,7.25,,,,5.75,7.75,8.5,,,4.4,N1,Ha Tinh
HT1200887,,6.4,8.5,,,,10.0,9.5,7.75,,,6.8,N1,Ha Tinh
HT1207260,,6.4,6.5,,,,3.25,5.0,7.0,,,2.6,N1,Ha Tinh
HT1202973,,6.4,6.75,,,,4.25,5.5,7.5,,,2.6,N1,Ha Tinh
HT1200218,,6.4,6.5,,,,3.25,5.75,7.25,,,4.4,N1,Ha Tinh
HT1200145,,6.4,5.25,,,,4.0,4.0,7.25,,,4.0,N1,Ha Tinh
HT1203092,,6.4,6.5,,,,2.75,6.75,8.75,,,2.4,N1,Ha Tinh
HT1204313,,6.4,6.5,,,,2.75,6.5,6.75,,,3.2,N1,Ha Tinh
HT1204954,,6.4,5.5,7.25,6.75,3.75,,,,,,4.6,N1,Ha Tinh
HT1202511,,6.4,7.0,3.75,4.0,3.75,7.0,7.75,7.0,,,3.2,N1,Ha Tinh
HT1205329,,6.4,6.25,,,,6.0,7.5,9.0,,,3.2,N1,Ha Tinh
HT1204192,,6.4,7.25,,,,6.0,6.5,8.5,,,4.2,N1,Ha Tinh
HT1200464,,6.4,7.5,,,,4.25,6.75,7.25,,,3.4,N1,Ha Tinh
HT1204203,,6.4,5.75,,,,2.75,6.5,,,,4.8,N1,Ha Tinh
HT1200202,,6.4,5.25,,,,3.5,6.75,8.5,,,1.6,N1,Ha Tinh
HT1203072,,6.4,5.25,,,,7.0,8.0,8.25,,,4.0,N1,Ha Tinh
HT1202125,,6.4,7.75,6.0,5.25,4.75,,,,,,3.4,N1,Ha Tinh
HT1204218,,6.4,6.0,,,,2.75,6.25,8.75,,,2.8,N1,Ha Tinh
HT1206627,,6.4,6.5,4.5,5.75,5.5,,,,,,2.8,N1,Ha Tinh
HT1201854,,6.4,7.0,,,,4.5,6.0,7.75,,,4.8,N1,Ha Tinh
HT1202965,,6.4,6.0,4.75,6.5,3.5,,,,,,4.6,N1,Ha Tinh
HT1206348,,6.4,6.75,,,,4.25,6.25,9.25,,,3.6,N1,Ha Tinh
HT1200452,,6.4,6.75,6.5,6.75,6.5,,,,,,2.6,N1,Ha Tinh
HT1203056,,6.4,5.5,4.0,5.75,4.5,,,,,,3.0,N1,Ha Tinh
HT1204232,,6.4,7.0,,,,7.25,7.5,8.25,,,4.0,N1,Ha Tinh
HT1201167,,6.4,7.0,,,,2.75,5.5,7.25,,,8.6,N1,Ha Tinh
HT1207324,,6.4,6.75,,,,5.25,6.75,7.25,,,3.8,N1,Ha Tinh
HT1203740,,6.4,5.0,4.0,5.25,6.25,,,,,,4.4,N1,Ha Tinh
HT1205587,,6.4,6.75,,,,4.75,7.25,7.25,,,4.4,N1,Ha Tinh
HT1207478,,6.4,6.75,,,,4.0,5.5,6.25,,,4.2,N1,Ha Tinh
HT1207868,,6.4,7.25,3.75,5.5,5.75,,,,,,2.8,N1,Ha Tinh
HT1207871,,6.4,6.5,3.5,3.5,3.5,,,,,,2.8,N1,Ha Tinh
HT1206694,,6.4,5.5,4.0,4.5,5.0,,,,,,2.4,N1,Ha Tinh
HT1207758,,6.4,8.25,,,,4.0,7.5,8.0,,,4.2,N1,Ha Tinh
HT1201545,,6.4,7.0,,,,6.25,6.5,9.0,,,3.0,N1,Ha Tinh
HT1203459,,6.4,6.0,,,,5.0,6.0,7.0,,,2.4,N1,Ha Tinh
HT1200089,,6.4,8.0,,,,3.25,6.75,7.75,,,4.2,N1,Ha Tinh
HT1207748,,6.4,7.5,,,,7.75,8.75,7.75,,,3.8,N1,Ha Tinh
HT1207890,,6.4,7.75,,,,6.5,7.5,7.5,,,5.2,N1,Ha Tinh
HT1207722,,6.4,6.5,,,,4.5,6.5,9.0,,,6.2,N1,Ha Tinh
HT1203441,,6.4,6.5,,,,5.75,6.5,9.0,,,3.6,N1,Ha Tinh
HT1201439,,6.4,5.0,,,,4.75,7.0,8.25,,,4.2,N1,Ha Tinh
HT1206545,,6.4,7.5,,,,4.5,7.0,8.25,,,5.0,N1,Ha Tinh
HT1200098,,6.4,5.75,,,,6.0,7.25,7.25,,,2.4,N1,Ha Tinh
HT1205033,,6.4,7.25,,,,5.5,7.25,6.75,,,4.2,N1,Ha Tinh
HT1207708,,6.4,6.25,7.0,5.5,4.5,,,,,,2.4,N1,Ha Tinh
HT1203425,,6.4,7.75,,,,7.25,7.25,8.25,,,5.0,N1,Ha Tinh
HT1203722,,6.4,6.0,,,,4.0,6.0,8.25,,,4.0,N1,Ha Tinh
HT1200988,,6.4,6.5,,,,5.75,7.25,8.25,,,3.0,N1,Ha Tinh
HT1203726,,6.4,5.5,4.75,5.0,5.5,,,,,,2.2,N1,Ha Tinh
HT1201467,,6.4,3.5,4.75,5.25,4.75,,,,,,3.6,N1,Ha Tinh
HT1205100,,6.4,4.0,4.25,5.75,3.25,,,,,,2.6,N1,Ha Tinh
HT1200536,,6.4,5.0,,,,3.0,7.25,,,,,,Ha Tinh
HT1200985,,6.4,6.5,,,,2.75,5.5,7.25,,,6.0,N1,Ha Tinh
HT1201047,,6.4,7.0,,,,5.75,7.0,8.25,,,4.2,N1,Ha Tinh
HT1203394,,6.4,8.25,,,,5.25,5.75,8.75,,,6.2,N1,Ha Tinh
HT1207663,,6.4,6.0,5.25,4.5,3.75,,,,,,8.0,N1,Ha Tinh
HT1203781,,6.4,6.5,,,,6.25,8.75,6.5,,,2.6,N1,Ha Tinh
HT1203641,,6.4,6.75,,,,6.5,8.75,8.75,,,3.8,N1,Ha Tinh
HT1207767,,6.4,6.5,,,,4.5,6.75,6.25,,,5.4,N1,Ha Tinh
HT1205581,,6.4,6.5,,,,5.25,7.75,8.75,,,2.8,N1,Ha Tinh
HT1201379,,6.4,6.0,,,,4.0,6.25,6.75,,,3.4,N1,Ha Tinh
HT1203555,,6.4,,6.25,5.75,,,,,,,,,Ha Tinh
HT1207824,,6.4,7.5,,,,5.0,7.75,7.25,,,4.2,N1,Ha Tinh
HT1206191,,6.4,7.25,,,,6.25,7.5,9.0,,,3.4,N1,Ha Tinh
HT1203569,,6.4,6.25,4.75,5.75,4.5,,,,,,4.8,N1,Ha Tinh
HT1200314,,6.4,6.5,,,,3.75,6.5,8.25,,,5.8,N1,Ha Tinh
HT1203575,,6.4,,3.75,5.75,,,,,,,,,Ha Tinh
HT1205055,,6.4,6.0,6.25,5.5,4.5,,,,,,3.2,N1,Ha Tinh
HT1206185,,6.4,6.5,,,,4.0,6.5,6.5,,,5.2,N1,Ha Tinh
HT1203582,,6.4,6.5,,,,6.25,5.75,7.75,,,5.2,N1,Ha Tinh
HT1200315,,6.4,6.92,,,,8.75,6.5,7.5,,,4.0,N1,Ha Tinh
HT1203519,,6.4,4.0,,,,7.0,6.75,9.0,,,3.2,N1,Ha Tinh
HT1205051,,6.4,6.25,,,,4.0,6.5,6.5,,,3.4,N1,Ha Tinh
HT1206204,,6.4,4.75,6.5,6.5,3.25,,,,,,3.2,N1,Ha Tinh
HT1207794,,6.4,8.0,,,,6.25,6.25,9.25,,,3.6,N1,Ha Tinh
HT1205049,,6.4,7.75,,,,5.75,9.0,6.75,,,3.8,N1,Ha Tinh
HT1203600,,6.4,6.0,,,,4.0,6.5,6.75,,,2.4,N1,Ha Tinh
HT1203505,,6.4,6.5,4.5,5.25,5.25,,,,,,2.8,N1,Ha Tinh
HT1200725,,6.4,5.75,4.75,6.25,5.25,,,,,,5.0,N1,Ha Tinh
HT1201895,,6.4,4.75,,,,3.5,6.5,6.75,,,3.2,N1,Ha Tinh
HT1201022,,6.4,7.0,,,,4.25,6.75,9.25,,,5.2,N1,Ha Tinh
HT1200533,,6.4,6.92,,,,4.75,6.5,7.0,,,7.8,N1,Ha Tinh
HT1207858,,6.4,8.75,,,,9.5,8.5,9.0,,,5.4,N1,Ha Tinh
HT1206216,,6.4,5.5,5.5,6.75,4.25,,,,,,1.8,N1,Ha Tinh
HT1205082,,6.4,6.5,,,,3.75,5.75,,,,,,Ha Tinh
HT1207862,,6.4,5.75,,,,4.5,8.0,8.75,,,5.4,N1,Ha Tinh
HT1206222,,6.4,5.0,,,,3.75,6.5,,,,,,Ha Tinh
HT1206223,,6.4,5.75,,,,4.75,5.75,8.0,,,4.8,N1,Ha Tinh
HT1203789,,6.4,7.5,,,,6.25,7.5,7.25,,,3.0,N1,Ha Tinh
HT1201064,,6.4,7.5,5.25,5.5,4.0,,,,,,3.0,N1,Ha Tinh
HT1207635,,6.4,6.5,,,,3.25,5.25,6.25,,,2.8,N1,Ha Tinh
HT1201066,,6.4,5.75,,,,5.5,6.5,7.75,,,2.6,N1,Ha Tinh
HT1200944,,6.4,8.5,,,,3.0,5.5,7.25,,,3.6,N6,Ha Tinh
HT1208035,,6.4,5.5,5.0,5.5,5.25,,,,,,2.6,N1,Ha Tinh
HT1200943,,6.4,7.0,,,,5.25,6.5,7.75,,,4.0,N1,Ha Tinh
HT1200644,,6.4,7.0,,,,4.0,6.75,7.25,,,4.0,N1,Ha Tinh
HT1206147,,6.4,5.75,3.0,6.25,6.25,,,,,,2.6,N1,Ha Tinh
HT1207550,,6.4,7.25,,,,8.5,8.75,8.5,,,5.2,N1,Ha Tinh
HT1207548,,6.4,7.5,,,,4.5,6.75,8.5,,,5.2,N1,Ha Tinh
HT1201106,,6.4,6.25,,,,4.5,8.0,7.5,,,2.6,N1,Ha Tinh
HT1206145,,6.4,3.5,,,,4.0,5.75,6.5,,,4.0,N1,Ha Tinh
HT1205808,,6.4,5.0,5.25,6.5,6.0,,,,,,3.4,N1,Ha Tinh
HT1208056,,6.4,6.5,,,,3.25,5.75,9.0,,,3.4,N1,Ha Tinh
HT1204986,,6.4,6.75,6.5,5.5,4.0,,,,,,3.4,N1,Ha Tinh
HT1205322,,6.4,7.25,,,,4.0,5.75,6.0,,,4.6,N1,Ha Tinh
HT1200116,,6.4,6.5,,,,6.75,7.25,9.0,,,4.6,N1,Ha Tinh
HT1203973,,6.4,6.5,,,,5.5,6.75,9.0,,,3.0,N1,Ha Tinh
HT1207506,,6.4,6.5,,,,3.25,6.5,6.75,,,4.2,N1,Ha Tinh
HT1206143,,6.4,7.0,,,,4.75,6.25,9.5,,,4.6,N1,Ha Tinh
HT1207505,,6.4,7.0,6.0,6.75,6.0,,,,,,5.0,N1,Ha Tinh
HT1205592,,6.4,7.75,,,,6.0,8.5,8.75,,,5.6,N1,Ha Tinh
HT1204422,,6.4,6.75,,,,4.75,6.25,6.25,,,5.6,N1,Ha Tinh
HT1204001,,6.4,4.75,,,,5.0,6.5,,,,,,Ha Tinh
HT1202201,,6.4,6.0,,,,5.25,7.5,8.75,,,3.2,N1,Ha Tinh
HT1200558,,6.4,7.25,,,,6.75,8.75,8.75,,,3.4,N1,Ha Tinh
HT1200118,,6.4,6.25,4.0,6.75,7.75,,,,,,4.2,N1,Ha Tinh
HT1203207,,6.4,,6.0,3.5,2.25,,,,,,,,Ha Tinh
HT1204976,,6.4,5.25,,,,5.25,7.25,8.25,,,2.0,N1,Ha Tinh
HT1202441,,6.4,,6.75,6.5,,,,,,,,,Ha Tinh
HT1208030,,6.4,6.0,,,,5.25,6.75,8.25,,,5.4,N1,Ha Tinh
HT1207576,,6.4,7.75,,,,6.0,8.0,9.25,,,2.6,N1,Ha Tinh
HT1203275,,6.4,6.0,2.75,4.5,5.25,,,,,,2.6,N1,Ha Tinh
HT1206267,,6.4,5.0,5.0,4.25,3.0,,,,,,2.8,N1,Ha Tinh
HT1203361,,6.4,7.0,,,,4.75,7.5,7.75,,,3.6,N1,Ha Tinh
HT1201911,,6.4,6.5,,,,6.0,7.75,8.25,,,5.4,N1,Ha Tinh
HT1200976,,6.4,7.25,,,,3.0,5.0,6.75,,,2.0,N1,Ha Tinh
HT1207958,,6.4,5.75,5.25,1.75,4.25,,,,,,3.4,N1,Ha Tinh
HT1200501,,6.4,5.75,,,,3.25,7.5,8.25,,,3.2,N1,Ha Tinh
HT1205646,,6.4,6.25,,,,6.0,7.75,7.75,,,3.6,N1,Ha Tinh
HT1205287,,6.4,6.75,,,,4.25,6.75,8.25,,,5.4,N1,Ha Tinh
HT1203834,,6.4,4.5,,,,5.75,6.25,9.5,,,2.8,N1,Ha Tinh
HT1206674,,6.4,6.75,5.25,5.75,4.5,,,,,,4.6,N1,Ha Tinh
HT1206157,,6.4,6.5,,,,5.25,6.25,8.0,,,5.2,N1,Ha Tinh
HT1205786,,6.4,7.5,,,,8.75,9.75,8.25,,,5.0,N1,Ha Tinh
HT1200786,,6.4,6.25,,,,3.25,6.75,7.75,,,3.6,N1,Ha Tinh
HT1206269,,6.4,6.5,,,,3.5,5.25,5.5,,,6.6,N1,Ha Tinh
HT1205625,,6.4,6.5,,,,5.25,7.0,8.0,,,3.8,N1,Ha Tinh
HT1203321,,6.4,6.5,5.25,3.25,5.75,,,,,,3.6,N1,Ha Tinh
HT1203316,,6.4,5.75,5.75,6.5,2.75,,,,,,3.6,N1,Ha Tinh
HT1203315,,6.4,5.5,,,,4.5,6.25,7.0,,,2.6,N1,Ha Tinh
HT1207609,,6.4,7.5,,,,8.25,7.0,9.0,,,6.6,N1,Ha Tinh
HT1200547,,6.4,5.75,3.5,4.0,4.0,,,,,,3.8,N1,Ha Tinh
HT1201366,,6.4,6.5,5.0,4.5,4.0,,,,,,2.4,N1,Ha Tinh
HT1203868,,6.4,,5.5,6.25,,,,,,,,,Ha Tinh
HT1200354,,6.4,4.5,,,,5.5,5.75,7.5,,,2.0,N1,Ha Tinh
HT1207600,,6.4,6.0,,,,7.5,7.75,8.75,,,5.2,N1,Ha Tinh
HT1207592,,6.4,6.25,,,,6.0,7.5,9.5,,,2.8,N1,Ha Tinh
HT1206745,,6.4,5.5,6.0,4.0,4.25,,,,,,5.0,N1,Ha Tinh
HT1208020,,6.4,6.0,,,,5.25,6.75,8.5,,,4.0,N1,Ha Tinh
HT1202066,,6.4,5.5,,,,4.25,5.75,8.75,,,4.6,N1,Ha Tinh
HT1208139,,6.4,6.75,,,,5.25,8.0,8.5,,,3.8,N1,Ha Tinh
HT1203548,,6.4,6.75,,,,4.75,6.25,8.25,,,3.2,N1,Ha Tinh
HT1201476,,6.4,5.25,4.0,5.5,6.0,,,,,,2.6,N1,Ha Tinh
HT1201493,,6.4,6.75,,,,4.5,8.25,7.25,,,3.8,N1,Ha Tinh
HT1202848,,6.4,4.5,6.5,4.25,4.25,2.5,5.5,7.5,,,4.8,N1,Ha Tinh
HT1206967,,6.4,6.5,,,,5.0,5.75,6.5,,,6.0,N1,Ha Tinh
HT1202843,,6.4,7.0,,,,4.25,6.5,7.75,,,3.6,N1,Ha Tinh
HT1206979,,6.4,5.25,,,,4.0,6.75,8.25,,,3.0,N1,Ha Tinh
HT1204701,,6.4,5.08,,,,4.25,7.0,7.25,,,3.4,N1,Ha Tinh
HT1205939,,6.4,5.0,,,,4.5,6.0,,,,,,Ha Tinh
HT1206953,,6.4,7.0,2.75,6.75,6.0,,,,,,3.0,N1,Ha Tinh
HT1200850,,6.4,7.25,,,,8.25,7.0,9.0,,,4.6,N1,Ha Tinh
HT1206405,,6.4,7.0,,,,7.25,8.25,8.75,,,3.0,N1,Ha Tinh
HT1204532,,6.4,6.5,,,,6.75,7.5,8.5,,,3.8,N1,Ha Tinh
HT1204868,,6.4,7.25,,,,6.25,8.25,8.5,,,5.2,N1,Ha Tinh
HT1208388,,6.4,6.75,,,,7.75,8.0,9.5,,,4.4,N1,Ha Tinh
HT1204689,,6.4,4.75,6.0,3.0,5.75,,,,,,2.6,N1,Ha Tinh
HT1201470,,6.4,5.5,,,,7.5,8.25,,,,,,Ha Tinh
HT1206569,,6.4,7.25,5.25,2.0,4.25,,,,,,4.2,N1,Ha Tinh
HT1207181,,6.4,6.0,,,,6.0,7.75,7.25,,,6.4,N1,Ha Tinh
HT1202044,,6.4,7.0,6.25,6.5,5.25,,,,,,3.4,N1,Ha Tinh
HT1204766,,6.4,7.5,,,,2.75,5.25,8.5,,,2.4,N1,Ha Tinh
HT1205343,,6.4,5.5,,,,6.0,7.75,8.75,,,3.2,N1,Ha Tinh
HT1206921,,6.4,6.5,5.5,6.5,5.25,,,,,,5.8,N1,Ha Tinh
HT1206924,,6.4,7.0,,,,4.5,6.75,8.25,,,4.6,N1,Ha Tinh
HT1206808,,6.4,6.5,4.5,4.75,2.75,,,,,,4.4,N1,Ha Tinh
HT1207172,,6.4,6.75,,,,4.75,4.5,7.75,,,5.4,N1,Ha Tinh
HT1201306,,6.4,6.75,,,,5.75,7.5,10.0,,,8.4,N1,Ha Tinh
HT1202862,,6.4,6.75,,,,4.0,6.0,8.75,,,2.4,N1,Ha Tinh
HT1206950,,6.4,6.25,,,,3.75,6.0,7.25,,,6.0,N1,Ha Tinh
HT1206951,,6.4,7.91,3.75,5.0,3.0,,,,,,4.8,N1,Ha Tinh
HT1201222,,6.4,6.25,,,,5.5,6.75,6.5,,,2.8,N1,Ha Tinh
HT1202704,,6.4,6.75,,,,3.0,7.75,8.5,,,2.6,N1,Ha Tinh
HT1205986,,6.4,6.25,,,,5.75,8.0,9.75,,,3.8,N1,Ha Tinh
HT1205389,,6.4,5.75,,,,6.0,5.25,7.5,,,3.8,N1,Ha Tinh
HT1204543,,6.4,6.75,,,,5.25,6.75,7.75,,,4.6,N1,Ha Tinh
HT1204546,,6.4,8.0,,,,3.75,7.75,8.0,,,6.2,N1,Ha Tinh
HT1201943,,6.4,7.75,,,,8.0,7.0,7.75,,,4.4,N1,Ha Tinh
HT1201630,,6.4,7.0,5.75,5.75,5.0,,,,,,4.2,N1,Ha Tinh
HT1200827,,6.4,7.0,,,,9.25,9.25,8.25,,,4.0,N1,Ha Tinh
HT1201485,,6.4,5.75,,,,6.0,6.0,8.75,,,4.2,N1,Ha Tinh
HT1204600,,6.4,5.0,,,,6.75,5.75,6.25,,,3.4,N1,Ha Tinh
HT1201607,,6.4,5.25,,,,5.25,5.75,8.25,,,5.2,N1,Ha Tinh
